URL,host,path,Length_of_url,Length_of_host,No_of_dots,avg_token_length,token_count,largest_token,avg_domain_token_length,domain_token_count,largest_domain,avg_path_token,path_token_count,largest_path,sec_sen_word_cnt,IPaddress_presence,Unicode_presence,No_of_delim,Hyphen_presence,At_presence,SubDir_presence,ASNno,malicious
//tube8vidsbbr.dnset.com/2013/girl-fucked-by-dog.avi.exe,tube8vidsbbr.dnset.com,/2013/girl-fucked-by-dog.avi.exe,56,22,4,4.5,10,12,6.666666666666667,3,12,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//tube8vidsbhy.dnset.com/2013/girl-fucked-by-dog.avi.exe,tube8vidsbhy.dnset.com,/2013/girl-fucked-by-dog.avi.exe,56,22,4,4.5,10,12,6.666666666666667,3,12,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//tube8vidsbzx.dnset.com/2013/girl-fucked-by-dog.avi.exe,tube8vidsbzx.dnset.com,/2013/girl-fucked-by-dog.avi.exe,56,22,4,4.5,10,12,6.666666666666667,3,12,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//tube8vidscjk.ddns.name/2013/girl-fucked-by-dog.avi.exe,tube8vidscjk.ddns.name,/2013/girl-fucked-by-dog.avi.exe,56,22,4,4.5,10,12,6.666666666666667,3,12,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubehdn.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubehdn.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubehli.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubehli.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeidv.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeidv.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeijc.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeijc.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeiqb.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeiqb.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubejie.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubejie.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubejlp.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubejlp.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubejpe.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubejpe.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubejvh.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubejvh.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubejyk.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubejyk.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubekad.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubekad.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubekgj.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubekgj.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubekgv.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubekgv.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeklg.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeklg.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubekpn.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubekpn.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubekrn.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubekrn.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubelap.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubelap.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubelat.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubelat.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubelfr.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubelfr.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubelzv.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubelzv.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubemue.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubemue.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeneg.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeneg.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeneu.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeneu.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubengt.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubengt.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubenqp.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubenqp.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubentf.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubentf.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeocr.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeocr.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeonf.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeonf.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeopy.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeopy.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeoxo.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeoxo.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeoxy.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeoxy.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeppj.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeppj.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeqfo.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeqfo.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeqsh.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeqsh.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeqve.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeqve.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeqwr.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeqwr.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtuberau.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtuberau.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtuberea.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtuberea.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtuberep.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtuberep.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//generalchemicalsupply.com/gLG.exe,generalchemicalsupply.com,/gLG.exe,35,25,2,7.5,4,21,12.0,2,21,3.0,2,3,0,0,0,0,0,0,3,22009,1
//slimxxxtubeacn.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeacn.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubealn.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubealn.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeanr.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeanr.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeaxy.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeaxy.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeayv.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeayv.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubebej.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubebej.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubebgp.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubebgp.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubebmq.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubebmq.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubebnd.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubebnd.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubecgl.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubecgl.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubectk.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubectk.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubecty.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubecty.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeczp.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeczp.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubedgv.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubedgv.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubedjm.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubedjm.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubedlb.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubedlb.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubedvj.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubedvj.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubedxc.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubedxc.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubedya.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubedya.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeejs.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeejs.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeemz.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeemz.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubefdr.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubefdr.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubefel.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubefel.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubeftb.dnset.com/2013/girl-fucked-by-dog.avi.exe,slimxxxtubeftb.dnset.com,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubefzc.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubefzc.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//slimxxxtubehan.ddns.name/2013/girl-fucked-by-dog.avi.exe,slimxxxtubehan.ddns.name,/2013/girl-fucked-by-dog.avi.exe,58,24,4,4.7,10,14,7.333333333333333,3,14,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//tube8vidszyj.ddns.name/2013/girl-fucked-by-dog.avi.exe,tube8vidszyj.ddns.name,/2013/girl-fucked-by-dog.avi.exe,56,22,4,4.5,10,12,6.666666666666667,3,12,3.5714285714285716,7,6,0,0,0,0,3,0,4,39743,1
//cofeb13east.com/download.php?ln5/cA==,cofeb13east.com,/download.php,39,15,2,5.0,6,11,7.0,2,11,5.5,2,8,0,0,0,3,0,0,4,-1,1
//morenews3.net/got.php?l=dWlkP_IxMjg4NDU1ODImaWQ9NDAxO_AmdGlkP_QwNDM3Ni,morenews3.net,/got.php,72,13,2,10.833333333333334,6,46,6.0,2,9,3.0,2,3,0,0,0,5,0,0,3,23541,1
//gredinatib.org/got.php?l=dWlkPTgyODM3MTI1NiZpZD01MDIyNiZ0aWQ9Mjc2NDE4JnBjPW,gredinatib.org,/got.php,77,14,2,11.666666666666666,6,50,6.5,2,10,3.0,2,3,0,0,0,2,0,0,3,23541,1
//tecslide.com/js/down/Sbin1/MS0ftAdapter.exe,tecslide.com,/js/down/Sbin1/MS0ftAdapter.exe,45,12,2,5.285714285714286,7,12,5.5,2,8,5.2,5,12,0,0,0,0,0,0,6,16276,1
//slivki.com.ua/as/Ponynl.exe,slivki.com.ua,/as/Ponynl.exe,29,13,3,3.6666666666666665,6,6,3.6666666666666665,3,6,3.6666666666666665,3,6,0,0,0,0,0,0,4,-1,1
//slivki.com.ua/as/smp.exe,slivki.com.ua,/as/smp.exe,26,13,3,3.1666666666666665,6,6,3.6666666666666665,3,6,2.6666666666666665,3,3,0,0,0,0,0,0,4,-1,1
//bizzibeans.net/wp-admin/zope/,bizzibeans.net,/wp-admin/zope/,31,14,1,4.8,5,10,6.5,2,10,3.6666666666666665,3,5,0,0,0,0,1,0,5,702,1
//bizzibeans.net/wp-admin/zope/adobe_flash.exe,bizzibeans.net,/wp-admin/zope/adobe_flash.exe,46,14,2,5.428571428571429,7,11,6.5,2,10,5.0,5,11,0,0,0,1,1,0,5,702,1
//two-of-us.at/images/4x.exe,two-of-us.at,/images/4x.exe,28,12,2,2.857142857142857,7,6,2.25,4,3,3.6666666666666665,3,6,0,0,0,0,2,0,4,34432,1
//directxex.com/uploads/1835173533.ms.exe?dl=1,directxex.com,/uploads/1835173533.ms.exe,46,13,3,4.625,8,10,6.0,2,9,5.5,4,10,0,0,0,2,0,0,4,16265,1
//directxex.com/uploads/1835173533.ms.exe,directxex.com,/uploads/1835173533.ms.exe,41,13,3,5.666666666666667,6,10,6.0,2,9,5.5,4,10,0,0,0,0,0,0,4,16265,1
//two-of-us.at/images/2.exe,two-of-us.at,/images/2.exe,27,12,2,2.7142857142857144,7,6,2.25,4,3,3.3333333333333335,3,6,0,0,0,0,2,0,4,34432,1
//kids-fashion.dk/browser.php?copy=9763&common-prop=0&edit=0,kids-fashion.dk,/browser.php,60,15,2,3.9166666666666665,12,7,4.333333333333333,3,7,5.0,2,7,0,0,0,6,2,0,3,-1,1
//directxex.com/uploads/1406101817.Server.exe,directxex.com,/uploads/1406101817.Server.exe,45,13,3,6.333333333333333,6,10,6.0,2,9,6.5,4,10,0,0,0,0,0,0,4,16265,1
//two-of-us.at/images/youtube/d/flashplayer.exe,two-of-us.at,/images/youtube/d/flashplayer.exe,47,12,2,4.111111111111111,9,11,2.25,4,3,5.6,5,11,0,0,0,0,2,0,6,34432,1
//directxex.com/uploads/1144786436.be.exe,directxex.com,/uploads/1144786436.be.exe,41,13,3,5.666666666666667,6,10,6.0,2,9,5.5,4,10,0,0,0,0,0,0,4,16265,1
//two-of-us.at/images/3.exe,two-of-us.at,/images/3.exe,27,12,2,2.7142857142857144,7,6,2.25,4,3,3.3333333333333335,3,6,0,0,0,0,2,0,4,34432,1
//directxex.com/uploads/1010343014.server12345.exe,directxex.com,/uploads/1010343014.server12345.exe,50,13,3,7.166666666666667,6,11,6.0,2,9,7.75,4,11,0,0,0,0,0,0,4,16265,1
//two-of-us.at/images/777.exe,two-of-us.at,/images/777.exe,29,12,2,3.0,7,6,2.25,4,3,4.0,3,6,0,0,0,0,2,0,4,34432,1
//downloads-whatsapp.com,downloads-whatsapp.com,,24,22,1,6.666666666666667,3,9,6.666666666666667,3,9,0,0,0,0,0,0,0,1,0,2,-1,1
//downloads-whatsapp.com/whatsapp-for-nokia.php,downloads-whatsapp.com,/whatsapp-for-nokia.php,47,22,2,5.571428571428571,7,9,6.666666666666667,3,9,4.75,4,8,0,0,0,0,3,0,3,-1,1
//two-of-us.at/images/au.exe,two-of-us.at,/images/au.exe,28,12,2,2.857142857142857,7,6,2.25,4,3,3.6666666666666665,3,6,0,0,0,0,2,0,4,34432,1
//two-of-us.at/images/youtube/d/flashplayer.html,two-of-us.at,/images/youtube/d/flashplayer.html,48,12,2,4.222222222222222,9,11,2.25,4,3,5.8,5,11,0,0,0,0,2,0,6,34432,1
//directxex.com/uploads/1021119574.C-Chrome.exe,directxex.com,/uploads/1021119574.C-Chrome.exe,47,13,3,5.571428571428571,7,10,6.0,2,9,5.4,5,10,0,0,0,0,1,0,4,16265,1
//directxex.com/uploads/1010343014.server12345.exe,directxex.com,/uploads/1010343014.server12345.exe,50,13,3,7.166666666666667,6,11,6.0,2,9,7.75,4,11,0,0,0,0,0,0,4,16265,1
//doktester.orgfree.com/styles/jrtXnMPq.php?html=27,doktester.orgfree.com,/styles/jrtXnMPq.php,51,21,3,5.25,8,9,6.333333333333333,3,9,5.666666666666667,3,8,0,0,0,2,0,0,4,32097,1
//blueimagen.com/Attachment/Invoice-List2013-10-20-Copy.jar,blueimagen.com,/Attachment/Invoice-List2013-10-20-Copy.jar,59,14,2,5.444444444444445,9,10,6.5,2,10,5.142857142857143,7,10,0,0,0,0,4,0,4,-1,1
//silurian.cn/modules/mod_cmsfix/fix.php,silurian.cn,/modules/mod_cmsfix/fix.php,40,11,2,5.5,6,10,5.0,2,8,5.75,4,10,0,0,0,1,0,0,5,-1,1
//mylondon.hc0.me/Panel/,mylondon.hc0.me,/Panel/,24,15,2,4.5,4,8,4.333333333333333,3,8,5.0,1,5,0,0,0,0,0,0,4,-1,1
//lostartofbeingadame.com/wp-content/plugins/www.fotosupload.php,lostartofbeingadame.com,/wp-content/plugins/www.fotosupload.php,64,23,3,6.875,8,19,11.0,2,19,5.5,6,11,0,0,0,0,1,0,5,32475,1
//bride1.com/File/www.fotosupload.com/fotosuploadcominfidelidadfotos2dediciembreparaquenoquedendudasc.zip,bride1.com,/File/www.fotosupload.com/fotosuploadcominfidelidadfotos2dediciembreparaquenoquedendudasc.zip,105,10,4,12.0,8,63,4.5,2,6,14.5,6,63,0,0,0,0,0,0,5,20013,1
//somethingnice.hc0.me/login.php,somethingnice.hc0.me,/login.php,32,20,3,5.2,5,13,6.0,3,13,4.0,2,5,1,0,0,0,0,0,3,-1,1
//somethingnice.hc0.me/Miner/YACMiner.files,somethingnice.hc0.me,/Miner/YACMiner.files,43,20,3,6.0,6,13,6.0,3,13,6.0,3,8,0,0,0,0,0,0,4,-1,1
//europol.europe.eu.id214218540-7444056787.h5841.com/?flow_id=2000&870470=33440/case_id=17188,europol.europe.eu.id214218540-7444056787.h5841.com,/,93,50,5,6.0,13,11,6.285714285714286,7,11,0,0,0,0,0,0,7,1,0,4,-1,1
//europol.europe.eu.france.id647744160-2176514326.h5841.com/?flow_id=8615&511004=52895/case_id=27223,europol.europe.eu.france.id647744160-2176514326.h5841.com,/,100,57,6,6.0,14,11,6.25,8,11,0,0,0,0,0,0,7,1,0,4,-1,1
//z7752.com/checkout.php?step=1,z7752.com,/checkout.php,31,9,2,4.0,6,8,4.0,2,5,5.5,2,8,0,0,0,2,0,0,3,18978,1
//mobatory.com/8jxjj7ifv3055xytz5ih3o130iar6rf9,mobatory.com,/8jxjj7ifv3055xytz5ih3o130iar6rf9,47,12,1,14.333333333333334,3,32,5.5,2,8,32.0,1,32,0,0,0,0,0,0,3,-1,1
//trahic.ru/5ebydvkrgw04am7wjly,trahic.ru,/5ebydvkrgw04am7wjly,31,9,1,9.0,3,19,4.0,2,6,19.0,1,19,0,0,0,0,0,0,3,-1,1
//trahic.ru/6h3m0gs9sgb81g8h0hdefhh9a?zhkk4a8gv=1,trahic.ru,/6h3m0gs9sgb81g8h0hdefhh9a,49,9,1,8.6,5,25,4.0,2,6,25.0,1,25,0,0,0,2,0,0,3,-1,1
//trahic.ru/5mm3i7t83m2t8dlja,trahic.ru,/5mm3i7t83m2t8dlja,29,9,1,8.333333333333334,3,17,4.0,2,6,17.0,1,17,0,0,0,0,0,0,3,-1,1
